ENTRY_ID,ACCOUNT_CODE,AMOUNT,CURRENCY,POSTING_DATE,COUNTERPARTY_ID,POSITION_ID,INJECTED_CASE_ID
GL-001184,NPA_SUBSTANDARD,2002840198.72,INR,2024-06-07,CP-00060,POS-000198,
GL-001185,NPA_PROVISION,-667391269.93,INR,2026-06-30,CP-00060,POS-000198,
GL-001186,NPA_SUBSTANDARD,7800000.0,INR,2025-09-24,CP-00273,POS-000916,
GL-001187,NPA_PROVISION,-2600000.0,INR,2026-06-30,CP-00273,POS-000916,
GL-001188,NPA_SUBSTANDARD,20113732837.37,INR,2024-02-14,CP-00190,POS-000633,
GL-001189,NPA_PROVISION,-10822740509.7,INR,2026-06-30,CP-00190,POS-000633,
GL-001190,NPA_DOUBTFUL_1,21486000368.08,INR,2025-10-15,CP-00190,POS-000633,
GL-001191,NPA_PROVISION,-11561126343.64,INR,2026-06-30,CP-00190,POS-000633,
GL-001192,NPA_DOUBTFUL_1,8369600000.0,INR,2025-05-23,CP-00242,POS-000811,
GL-001193,NPA_PROVISION,-7107100000.0,INR,2026-06-30,CP-00242,POS-000811,
GL-001194,NPA_DOUBTFUL_1,543639292.73,INR,2024-10-11,CP-00364,POS-001223,
GL-001195,NPA_PROVISION,-394265949.45,INR,2026-06-30,CP-00364,POS-001223,
GL-001196,NPA_DOUBTFUL_1,197501751.0,INR,2026-06-17,CP-00376,POS-001261,
GL-001197,NPA_PROVISION,-123432609.47,INR,2026-06-30,CP-00376,POS-001261,
GL-001198,NPA_DOUBTFUL_1,970463056.82,INR,2024-03-12,CP-00358,POS-001198,
GL-001199,NPA_PROVISION,-703813251.96,INR,2026-06-30,CP-00358,POS-001198,
GL-001200,NPA_DOUBTFUL_1,13469386519.9,INR,2024-06-28,CP-00306,POS-001024,
GL-001201,NPA_PROVISION,-10025233917.23,INR,2026-06-30,CP-00306,POS-001024,
GL-001202,NPA_DOUBTFUL_1,554535437.08,INR,2023-12-29,CP-00296,POS-000992,
GL-001203,NPA_PROVISION,-440685621.38,INR,2026-06-30,CP-00296,POS-000992,
GL-001204,NPA_DOUBTFUL_1,18893747991.03,INR,2025-09-02,CP-00501,POS-001692,
GL-001205,NPA_PROVISION,-12034182201.91,INR,2026-06-30,CP-00501,POS-001692,
GL-001206,NPA_DOUBTFUL_1,77658623.68,INR,2025-04-21,CP-00064,POS-000214,
GL-001207,NPA_PROVISION,-25877594.98,INR,2026-06-30,CP-00064,POS-000214,
GL-001208,NPA_DOUBTFUL_1,19231266959.68,INR,2023-10-21,CP-00007,POS-000020,
GL-001209,NPA_PROVISION,-12590090526.38,INR,2026-06-30,CP-00007,POS-000020,
GL-001210,NPA_DOUBTFUL_2,2531833040.32,INR,2026-04-18,CP-00007,POS-000020,
GL-001211,NPA_PROVISION,-1657509473.62,INR,2026-06-30,CP-00007,POS-000020,
GL-001212,NPA_DOUBTFUL_2,11982500000.0,INR,2025-01-09,CP-00577,POS-001965,
GL-001213,NPA_PROVISION,-7433100000.0,INR,2026-06-30,CP-00577,POS-001965,
GL-001214,NPA_DOUBTFUL_2,1889430258.25,INR,2025-01-17,CP-00062,POS-000205,
GL-001215,NPA_PROVISION,-629600534.43,INR,2026-06-30,CP-00062,POS-000205,
GL-001216,NPA_DOUBTFUL_2,3866112982.7,INR,2025-02-25,CP-00490,POS-001653,
GL-001217,NPA_PROVISION,-3754976895.57,INR,2026-06-30,CP-00490,POS-001653,
GL-001218,NPA_DOUBTFUL_2,8848300000.0,INR,2025-03-13,CP-00208,POS-000702,
GL-001219,NPA_PROVISION,-7273800000.0,INR,2026-06-30,CP-00208,POS-000702,
GL-001220,NPA_DOUBTFUL_2,381773797.8,INR,2024-04-03,CP-00522,POS-001764,
GL-001221,NPA_PROVISION,-209929326.55,INR,2026-06-30,CP-00522,POS-001764,
GL-001222,NPA_DOUBTFUL_2,613500000.0,INR,2025-11-27,CP-00347,POS-001157,
GL-001223,NPA_PROVISION,-498600000.0,INR,2026-06-30,CP-00347,POS-001157,
GL-001224,NPA_DOUBTFUL_2,423931762.65,INR,2023-10-29,CP-00505,POS-001705,
GL-001225,NPA_PROVISION,-270019060.03,INR,2026-06-30,CP-00505,POS-001705,
GL-001226,NPA_DOUBTFUL_2,2908824071.14,INR,2023-10-23,CP-00026,POS-000085,
GL-001227,NPA_PROVISION,-2149396370.76,INR,2026-06-30,CP-00026,POS-000085,
GL-001228,NPA_DOUBTFUL_2,988152066.74,INR,2025-12-16,CP-00509,POS-001723,
GL-001229,NPA_PROVISION,-629393491.43,INR,2026-06-30,CP-00509,POS-001723,
GL-001230,NPA_DOUBTFUL_2,4384990220.57,INR,2023-07-30,CP-00063,POS-000209,
GL-001231,NPA_PROVISION,-1461177079.33,INR,2026-06-30,CP-00063,POS-000209,
GL-001232,NPA_DOUBTFUL_2,80644546.7,INR,2025-09-17,CP-00061,POS-000202,
GL-001233,NPA_PROVISION,-26872571.5,INR,2026-06-30,CP-00061,POS-000202,
GL-001234,NPA_DOUBTFUL_2,216287994.42,INR,2026-05-05,CP-00476,POS-001606,
GL-001235,NPA_PROVISION,-210525631.14,INR,2026-06-30,CP-00476,POS-001606,
GL-001236,NPA_DOUBTFUL_2,851038535.37,INR,2025-04-21,CP-00038,POS-000126,
GL-001237,NPA_PROVISION,-610550386.3,INR,2026-06-30,CP-00038,POS-000126,
GL-001238,NPA_DOUBTFUL_2,135498537.89,INR,2024-02-10,CP-00064,POS-000213,
GL-001239,NPA_PROVISION,-45151151.52,INR,2026-06-30,CP-00064,POS-000213,
GL-001240,NPA_DOUBTFUL_2,14829348251.49,INR,2023-12-19,CP-00597,POS-002036,
GL-001241,NPA_PROVISION,-8580206410.94,INR,2026-06-30,CP-00597,POS-002036,
GL-001242,NPA_DOUBTFUL_2,118033933.96,INR,2024-07-23,CP-00059,POS-000194,
GL-001243,NPA_PROVISION,-39331553.83,INR,2026-06-30,CP-00059,POS-000194,
GL-001244,NPA_DOUBTFUL_3,791305413.81,INR,2024-01-24,CP-00059,POS-000194,
GL-001245,NPA_PROVISION,-263680709.71,INR,2026-06-30,CP-00059,POS-000194,
GL-001246,NPA_DOUBTFUL_3,365064562.92,INR,2025-09-17,CP-00292,POS-000976,
GL-001247,NPA_PROVISION,-290114378.62,INR,2026-06-30,CP-00292,POS-000976,
GL-001248,NPA_DOUBTFUL_3,2799113929.73,INR,2023-11-11,CP-00069,POS-000230,
GL-001249,NPA_PROVISION,-932727534.34,INR,2026-06-30,CP-00069,POS-000230,
GL-001250,NPA_DOUBTFUL_3,2340130973.09,INR,2024-08-04,CP-00062,POS-000206,
GL-001251,NPA_PROVISION,-779784120.04,INR,2026-06-30,CP-00062,POS-000206,
GL-001252,NPA_DOUBTFUL_3,4543059112.62,INR,2026-02-04,CP-00387,POS-001294,
GL-001253,NPA_PROVISION,-2839274276.93,INR,2026-06-30,CP-00387,POS-001294,
GL-001254,NPA_DOUBTFUL_3,4516519737.4,INR,2026-02-10,CP-00494,POS-001665,
GL-001255,NPA_PROVISION,-4386686922.55,INR,2026-06-30,CP-00494,POS-001665,
GL-001256,NPA_DOUBTFUL_3,147330752.34,INR,2025-09-11,CP-00060,POS-000197,
GL-001257,NPA_PROVISION,-49093910.72,INR,2026-06-30,CP-00060,POS-000197,
GL-001258,NPA_DOUBTFUL_3,7036600000.0,INR,2026-04-15,CP-00071,POS-000238,
GL-001259,NPA_PROVISION,-6138200000.0,INR,2026-06-30,CP-00071,POS-000238,
GL-001260,NPA_DOUBTFUL_3,1106090431.6,INR,2025-08-25,CP-00070,POS-000234,
GL-001261,NPA_PROVISION,-368574137.0,INR,2026-06-30,CP-00070,POS-000234,
GL-001262,NPA_DOUBTFUL_3,4559801534.6,INR,2023-07-09,CP-00525,POS-001778,
GL-001263,NPA_PROVISION,-2507338300.56,INR,2026-06-30,CP-00525,POS-001778,
GL-001264,NPA_DOUBTFUL_3,2650956048.49,INR,2025-10-11,CP-00506,POS-001710,
GL-001265,NPA_PROVISION,-1688499714.93,INR,2026-06-30,CP-00506,POS-001710,
GL-001266,NPA_DOUBTFUL_3,1173400000.0,INR,2024-08-03,CP-00327,POS-001097,
GL-001267,NPA_PROVISION,-941200000.0,INR,2026-06-30,CP-00327,POS-001097,
GL-001268,NPA_DOUBTFUL_3,1127166459.42,INR,2023-07-26,CP-00160,POS-000540,
GL-001269,NPA_PROVISION,-640488229.43,INR,2026-06-30,CP-00160,POS-000540,
GL-001270,NPA_DOUBTFUL_3,1559081305.5,INR,2025-09-26,CP-00121,POS-000410,
GL-001271,NPA_PROVISION,-1559081305.5,INR,2026-06-30,CP-00121,POS-000410,
GL-001272,NPA_DOUBTFUL_3,2044800000.0,INR,2024-05-29,CP-00411,POS-001382,
GL-001273,NPA_PROVISION,-2036700000.0,INR,2026-06-30,CP-00411,POS-001382,
GL-001274,NPA_DOUBTFUL_3,544600000.0,INR,2025-02-23,CP-00444,POS-001494,
GL-001275,NPA_PROVISION,-278100000.0,INR,2026-06-30,CP-00444,POS-001494,
GL-001276,NPA_DOUBTFUL_3,5113990806.72,INR,2025-08-22,CP-00481,POS-001624,
GL-001277,NPA_PROVISION,-4977743425.45,INR,2026-06-30,CP-00481,POS-001624,
GL-001278,NPA_DOUBTFUL_3,8383688931.76,INR,2023-08-25,CP-00197,POS-000662,
GL-001279,NPA_PROVISION,-4511071642.25,INR,2026-06-30,CP-00197,POS-000662,
GL-001280,NPA_LOSS,17340377862.79,INR,2024-07-11,CP-00197,POS-000662,
GL-001281,NPA_PROVISION,-9330461504.41,INR,2026-06-30,CP-00197,POS-000662,
GL-001282,NPA_LOSS,382500000.0,INR,2025-03-07,CP-00252,POS-000842,
GL-001283,NPA_PROVISION,-109200000.0,INR,2026-06-30,CP-00252,POS-000842,
GL-001284,NPA_LOSS,2136500000.0,INR,2024-01-23,CP-00451,POS-001519,
GL-001285,NPA_PROVISION,-1374400000.0,INR,2026-06-30,CP-00451,POS-001519,
GL-001286,NPA_LOSS,87133540.58,INR,2023-10-19,CP-00167,POS-000561,
GL-001287,NPA_PROVISION,-49511770.57,INR,2026-06-30,CP-00167,POS-000561,
GL-001288,NPA_LOSS,796000000.0,INR,2024-02-26,CP-00465,POS-001567,
GL-001289,NPA_PROVISION,-397900000.0,INR,2026-06-30,CP-00465,POS-001567,
GL-001290,NPA_LOSS,2403288596.63,INR,2023-11-22,CP-00066,POS-000220,
GL-001291,NPA_PROVISION,-800829656.57,INR,2026-06-30,CP-00066,POS-000220,
GL-001292,NPA_LOSS,11383700000.0,INR,2025-07-13,CP-00057,POS-000187,
GL-001293,NPA_PROVISION,-8526300000.0,INR,2026-06-30,CP-00057,POS-000187,
GL-001294,ADVANCES_NONFUND,109086701.72,INR,2025-06-19,CP-00001,POS-000004,
GL-001295,ADVANCES_NONFUND,78008190.51,INR,2025-10-19,CP-00002,POS-000007,
GL-001296,ADVANCES_NONFUND,155568424.46,INR,2024-05-29,CP-00003,POS-000011,
GL-001297,ADVANCES_NONFUND,40447434.32,INR,2024-02-02,CP-00003,POS-000012,
GL-001298,ADVANCES_NONFUND,603310190.25,INR,2024-07-07,CP-00004,POS-000014,
GL-001299,ADVANCES_NONFUND,253428062.68,INR,2024-09-12,CP-00005,POS-000016,
GL-001300,ADVANCES_NONFUND,930245593.33,INR,2024-03-08,CP-00006,POS-000019,
GL-001301,ADVANCES_NONFUND,26008248.26,INR,2025-12-14,CP-00007,POS-000021,
GL-001302,ADVANCES_NONFUND,119527785.48,INR,2025-05-26,CP-00007,POS-000022,
GL-001303,ADVANCES_NONFUND,1695636152.61,INR,2024-05-17,CP-00008,POS-000025,
GL-001304,ADVANCES_NONFUND,286388548.73,INR,2026-05-04,CP-00009,POS-000028,
GL-001305,ADVANCES_NONFUND,622533161.21,INR,2023-10-07,CP-00009,POS-000029,
GL-001306,ADVANCES_NONFUND,410133048.92,INR,2025-12-25,CP-00010,POS-000033,
GL-001307,ADVANCES_NONFUND,3108224.92,INR,2024-02-20,CP-00010,POS-000034,
GL-001308,ADVANCES_NONFUND,255918316.57,INR,2024-08-24,CP-00011,POS-000037,
GL-001309,ADVANCES_NONFUND,278216397.6,INR,2023-12-15,CP-00012,POS-000039,
GL-001310,ADVANCES_NONFUND,66601098.34,INR,2024-03-04,CP-00013,POS-000041,
GL-001311,ADVANCES_NONFUND,4344938.98,INR,2024-12-13,CP-00013,POS-000042,
GL-001312,ADVANCES_NONFUND,122392199.09,INR,2024-03-25,CP-00014,POS-000045,
GL-001313,ADVANCES_NONFUND,189805421.75,INR,2025-06-16,CP-00015,POS-000049,
GL-001314,ADVANCES_NONFUND,244691860.28,INR,2024-09-29,CP-00015,POS-000050,
GL-001315,ADVANCES_NONFUND,231071257.71,INR,2023-10-03,CP-00016,POS-000052,
GL-001316,ADVANCES_NONFUND,182353308.04,INR,2026-03-30,CP-00017,POS-000055,
GL-001317,ADVANCES_NONFUND,58194769.37,INR,2025-06-06,CP-00017,POS-000056,
GL-001318,ADVANCES_NONFUND,211565161.36,INR,2026-06-12,CP-00018,POS-000058,
GL-001319,ADVANCES_NONFUND,140043781.46,INR,2024-11-22,CP-00019,POS-000060,
GL-001320,ADVANCES_NONFUND,1723632002.11,INR,2024-02-25,CP-00020,POS-000064,
GL-001321,ADVANCES_NONFUND,1797577573.55,INR,2026-05-19,CP-00020,POS-000065,
GL-001322,ADVANCES_NONFUND,640754582.77,INR,2024-11-06,CP-00021,POS-000068,
GL-001323,ADVANCES_NONFUND,77902504.73,INR,2025-04-02,CP-00022,POS-000071,
GL-001324,ADVANCES_NONFUND,474403821.32,INR,2024-02-24,CP-00022,POS-000072,
GL-001325,ADVANCES_NONFUND,619343597.06,INR,2025-11-01,CP-00023,POS-000074,
GL-001326,ADVANCES_NONFUND,851617975.06,INR,2026-01-03,CP-00023,POS-000075,
GL-001327,ADVANCES_NONFUND,48037537.61,INR,2026-03-19,CP-00024,POS-000078,
GL-001328,ADVANCES_NONFUND,246083962.17,INR,2025-04-10,CP-00024,POS-000079,
GL-001329,ADVANCES_NONFUND,1966178398.03,INR,2025-01-13,CP-00025,POS-000081,
GL-001330,ADVANCES_NONFUND,2281612125.27,INR,2023-09-28,CP-00025,POS-000082,
GL-001331,ADVANCES_NONFUND,2276556498.95,INR,2025-02-05,CP-00026,POS-000086,
GL-001332,ADVANCES_NONFUND,13802109.08,INR,2025-12-25,CP-00027,POS-000088,
GL-001333,ADVANCES_NONFUND,461117799.38,INR,2024-05-26,CP-00027,POS-000089,
GL-001334,ADVANCES_NONFUND,310371191.3,INR,2026-04-24,CP-00028,POS-000091,
GL-001335,ADVANCES_NONFUND,610048272.27,INR,2025-06-17,CP-00029,POS-000094,
GL-001336,ADVANCES_NONFUND,153131771.39,INR,2024-07-15,CP-00029,POS-000095,
GL-001337,ADVANCES_NONFUND,40145150.18,INR,2025-09-25,CP-00030,POS-000098,
GL-001338,ADVANCES_NONFUND,59760175.62,INR,2024-09-17,CP-00031,POS-000102,
GL-001339,ADVANCES_NONFUND,12222512.84,INR,2025-02-19,CP-00032,POS-000104,
GL-001340,ADVANCES_NONFUND,23508316.75,INR,2023-08-23,CP-00032,POS-000105,
GL-001341,ADVANCES_NONFUND,47190355.13,INR,2025-08-20,CP-00033,POS-000107,
GL-001342,ADVANCES_NONFUND,3176662.82,INR,2023-10-12,CP-00034,POS-000110,
GL-001343,ADVANCES_NONFUND,2720572.71,INR,2024-08-14,CP-00034,POS-000111,
GL-001344,ADVANCES_NONFUND,88449572.98,INR,2024-04-01,CP-00035,POS-000115,
GL-001345,ADVANCES_NONFUND,75846342.77,INR,2025-12-28,CP-00035,POS-000116,
GL-001346,ADVANCES_NONFUND,301317960.17,INR,2026-06-10,CP-00036,POS-000118,
GL-001347,ADVANCES_NONFUND,71120449.07,INR,2024-04-21,CP-00036,POS-000119,
GL-001348,ADVANCES_NONFUND,44485837.59,INR,2025-01-20,CP-00037,POS-000123,
GL-001349,ADVANCES_NONFUND,742003160.89,INR,2025-07-27,CP-00038,POS-000127,
GL-001350,ADVANCES_NONFUND,14338804.74,INR,2023-10-23,CP-00039,POS-000129,
GL-001351,ADVANCES_NONFUND,461460757.41,INR,2025-07-08,CP-00040,POS-000133,
GL-001352,ADVANCES_NONFUND,2176591.77,INR,2025-03-13,CP-00040,POS-000134,
GL-001353,ADVANCES_NONFUND,20357226.5,INR,2024-04-29,CP-00041,POS-000138,
GL-001354,ADVANCES_NONFUND,7281842.9,INR,2023-08-12,CP-00041,POS-000139,
GL-001355,ADVANCES_NONFUND,43678838.73,INR,2023-10-20,CP-00042,POS-000141,
GL-001356,ADVANCES_NONFUND,8350592.6,INR,2024-07-16,CP-00042,POS-000142,
GL-001357,ADVANCES_NONFUND,351008275.83,INR,2026-03-02,CP-00043,POS-000144,
GL-001358,ADVANCES_NONFUND,2116170.5,INR,2026-03-03,CP-00044,POS-000146,
GL-001359,ADVANCES_NONFUND,312760.38,INR,2024-06-02,CP-00044,POS-000147,
GL-001360,ADVANCES_NONFUND,12336851.64,INR,2024-12-20,CP-00045,POS-000151,
GL-001361,ADVANCES_NONFUND,20049697.54,INR,2026-02-05,CP-00046,POS-000154,
GL-001362,ADVANCES_NONFUND,103529604.09,INR,2024-05-30,CP-00047,POS-000156,
GL-001363,ADVANCES_NONFUND,10912565.99,INR,2023-09-03,CP-00047,POS-000157,
GL-001364,ADVANCES_NONFUND,5179742.19,INR,2026-04-20,CP-00048,POS-000161,
GL-001365,ADVANCES_NONFUND,42590021.84,INR,2024-01-08,CP-00049,POS-000164,
GL-001366,ADVANCES_NONFUND,1236283.81,INR,2025-06-18,CP-00049,POS-000165,
GL-001367,ADVANCES_NONFUND,14022527.4,INR,2025-04-21,CP-00050,POS-000169,
GL-001368,ADVANCES_NONFUND,43586815.55,INR,2024-05-06,CP-00051,POS-000171,
GL-001369,ADVANCES_NONFUND,3263953.69,INR,2025-10-03,CP-00052,POS-000173,
GL-001370,ADVANCES_NONFUND,3015711.18,INR,2026-01-10,CP-00052,POS-000174,
GL-001371,ADVANCES_NONFUND,738008.16,INR,2023-08-10,CP-00053,POS-000177,
GL-001372,ADVANCES_NONFUND,5123498.72,INR,2025-06-14,CP-00053,POS-000178,
GL-001373,ADVANCES_NONFUND,4587901.03,INR,2025-12-27,CP-00054,POS-000180,
GL-001374,ADVANCES_NONFUND,20736254.28,INR,2024-06-05,CP-00055,POS-000182,
GL-001375,ADVANCES_NONFUND,11629666.33,INR,2025-11-05,CP-00056,POS-000184,
GL-001376,ADVANCES_NONFUND,5021092.63,INR,2024-03-03,CP-00057,POS-000188,
GL-001377,ADVANCES_NONFUND,11310873.05,INR,2026-04-14,CP-00057,POS-000189,
GL-001378,ADVANCES_NONFUND,7383138.94,INR,2024-12-10,CP-00058,POS-000193,
GL-001379,ADVANCES_NONFUND,1848226.45,INR,2025-04-15,CP-00059,POS-000195,
GL-001380,ADVANCES_NONFUND,1372375.73,INR,2023-08-18,CP-00059,POS-000196,
GL-001381,ADVANCES_NONFUND,111288134.29,INR,2024-12-07,CP-00060,POS-000200,
GL-001382,ADVANCES_NONFUND,4010924.6,INR,2023-09-21,CP-00061,POS-000203,
GL-001383,ADVANCES_NONFUND,13769289.88,INR,2025-10-01,CP-00061,POS-000204,
GL-001384,ADVANCES_NONFUND,14274237.6,INR,2025-01-28,CP-00062,POS-000207,
GL-001385,ADVANCES_NONFUND,21420072.54,INR,2024-01-21,CP-00062,POS-000208,
GL-001386,ADVANCES_NONFUND,45844283.49,INR,2026-01-06,CP-00063,POS-000210,
GL-001387,ADVANCES_NONFUND,943424.27,INR,2023-09-19,CP-00063,POS-000211,
GL-001388,ADVANCES_NONFUND,9940405.09,INR,2024-03-06,CP-00064,POS-000215,
GL-001389,ADVANCES_NONFUND,315036468.06,INR,2024-06-19,CP-00065,POS-000218,
GL-001390,ADVANCES_NONFUND,27805127.89,INR,2025-10-07,CP-00065,POS-000219,
GL-001391,ADVANCES_NONFUND,27446115.98,INR,2024-01-17,CP-00066,POS-000222,
GL-001392,ADVANCES_NONFUND,5690748.17,INR,2023-12-21,CP-00067,POS-000225,
GL-001393,ADVANCES_NONFUND,6988403.2,INR,2025-08-14,CP-00068,POS-000229,
GL-001394,ADVANCES_NONFUND,7643067.61,INR,2024-09-26,CP-00069,POS-000232,
GL-001395,ADVANCES_NONFUND,17141487.4,INR,2026-04-25,CP-00069,POS-000233,
GL-001396,ADVANCES_NONFUND,509594.32,INR,2025-04-25,CP-00070,POS-000236,
GL-001397,ADVANCES_NONFUND,7244474.47,INR,2026-01-17,CP-00070,POS-000237,
GL-001398,ADVANCES_NONFUND,910459884.39,INR,2024-10-29,CP-00071,POS-000239,
GL-001399,ADVANCES_NONFUND,695722945.94,INR,2024-11-07,CP-00071,POS-000240,
GL-001400,ADVANCES_NONFUND,345262746.73,INR,2024-11-24,CP-00072,POS-000244,
GL-001401,ADVANCES_NONFUND,3501564263.16,INR,2024-06-19,CP-00073,POS-000248,
GL-001402,ADVANCES_NONFUND,7404758573.29,INR,2023-09-22,CP-00073,POS-000249,
GL-001403,ADVANCES_NONFUND,2233431.49,INR,2025-11-27,CP-00074,POS-000252,
GL-001404,ADVANCES_NONFUND,116399147.43,INR,2025-11-08,CP-00074,POS-000253,
GL-001405,ADVANCES_NONFUND,151544360.23,INR,2025-11-07,CP-00075,POS-000255,
GL-001406,ADVANCES_NONFUND,1646529460.63,INR,2023-09-18,CP-00075,POS-000256,
GL-001407,ADVANCES_NONFUND,91135228.45,INR,2026-03-21,CP-00076,POS-000260,
GL-001408,ADVANCES_NONFUND,90754052.59,INR,2026-05-27,CP-00076,POS-000261,
GL-001409,ADVANCES_NONFUND,6556804746.29,INR,2026-01-06,CP-00077,POS-000263,
GL-001410,ADVANCES_NONFUND,170983973.99,INR,2024-03-10,CP-00078,POS-000265,
GL-001411,ADVANCES_NONFUND,2215080648.0,INR,2024-10-04,CP-00079,POS-000267,
GL-001412,ADVANCES_NONFUND,697004464.15,INR,2023-09-27,CP-00079,POS-000268,
GL-001413,ADVANCES_NONFUND,278632724.88,INR,2025-11-19,CP-00080,POS-000271,
GL-001414,ADVANCES_NONFUND,30762219271.35,INR,2025-04-25,CP-00081,POS-000275,
GL-001415,ADVANCES_NONFUND,240031717.2,INR,2024-10-30,CP-00082,POS-000277,
GL-001416,ADVANCES_NONFUND,572852538.7,INR,2026-04-11,CP-00082,POS-000278,
GL-001417,ADVANCES_NONFUND,1934142760.19,INR,2023-09-29,CP-00083,POS-000281,
GL-001418,ADVANCES_NONFUND,1517594911.02,INR,2024-01-31,CP-00084,POS-000284,
GL-001419,ADVANCES_NONFUND,297528495.18,INR,2026-01-24,CP-00085,POS-000287,
GL-001420,ADVANCES_NONFUND,660359654.7,INR,2023-12-21,CP-00085,POS-000288,
GL-001421,ADVANCES_NONFUND,3287699428.1,INR,2025-02-24,CP-00086,POS-000290,
GL-001422,ADVANCES_NONFUND,1205154703.54,INR,2025-06-27,CP-00086,POS-000291,
GL-001423,ADVANCES_NONFUND,1116288268.66,INR,2023-08-29,CP-00087,POS-000293,
GL-001424,ADVANCES_NONFUND,357012570.14,INR,2024-12-10,CP-00087,POS-000294,
GL-001425,ADVANCES_NONFUND,3626334649.84,INR,2025-10-25,CP-00088,POS-000298,
GL-001426,ADVANCES_NONFUND,958844090.96,INR,2024-01-26,CP-00088,POS-000299,
GL-001427,ADVANCES_NONFUND,9015676642.74,INR,2024-05-08,CP-00089,POS-000302,
GL-001428,ADVANCES_NONFUND,2460381674.53,INR,2025-12-02,CP-00089,POS-000303,
GL-001429,ADVANCES_NONFUND,3647245684.89,INR,2024-06-19,CP-00090,POS-000305,
GL-001430,ADVANCES_NONFUND,524255030.2,INR,2024-08-11,CP-00091,POS-000308,
GL-001431,ADVANCES_NONFUND,5199647980.05,INR,2025-09-02,CP-00091,POS-000309,
GL-001432,ADVANCES_NONFUND,14796743028.4,INR,2025-03-16,CP-00092,POS-000312,
GL-001433,ADVANCES_NONFUND,9592424763.13,INR,2023-12-24,CP-00092,POS-000313,
GL-001434,ADVANCES_NONFUND,874788285.58,INR,2025-12-22,CP-00093,POS-000316,
GL-001435,ADVANCES_NONFUND,52319826.04,INR,2024-05-01,CP-00093,POS-000317,
GL-001436,ADVANCES_NONFUND,9956024928.42,INR,2024-01-02,CP-00094,POS-000319,
GL-001437,ADVANCES_NONFUND,24835893824.8,INR,2023-09-09,CP-00094,POS-000320,
GL-001438,ADVANCES_NONFUND,963299320.3,INR,2025-07-10,CP-00095,POS-000323,
GL-001439,ADVANCES_NONFUND,14156050171.82,INR,2025-09-12,CP-00096,POS-000325,
GL-001440,ADVANCES_NONFUND,888495400.33,INR,2023-09-11,CP-00097,POS-000327,
GL-001441,ADVANCES_NONFUND,464316573.34,INR,2025-02-09,CP-00097,POS-000328,
GL-001442,ADVANCES_NONFUND,4319191603.32,INR,2024-10-16,CP-00098,POS-000331,
GL-001443,ADVANCES_NONFUND,1541202640.58,INR,2024-12-16,CP-00099,POS-000335,
GL-001444,ADVANCES_NONFUND,6353300656.4,INR,2024-12-14,CP-00099,POS-000336,
GL-001445,ADVANCES_NONFUND,49727908253.9,INR,2024-08-16,CP-00100,POS-000338,
GL-001446,ADVANCES_NONFUND,3744703182.01,INR,2025-03-24,CP-00101,POS-000340,
GL-001447,ADVANCES_NONFUND,623442163.1,INR,2025-04-27,CP-00102,POS-000342,
GL-001448,ADVANCES_NONFUND,1618904997.82,INR,2025-04-18,CP-00102,POS-000343,
GL-001449,ADVANCES_NONFUND,305432712.66,INR,2024-07-12,CP-00103,POS-000346,
GL-001450,ADVANCES_NONFUND,552268290.88,INR,2024-01-17,CP-00103,POS-000347,
GL-001451,ADVANCES_NONFUND,354116898.35,INR,2024-10-31,CP-00104,POS-000349,
GL-001452,ADVANCES_NONFUND,276481816.66,INR,2024-06-19,CP-00104,POS-000350,
GL-001453,ADVANCES_NONFUND,417179631.92,INR,2025-04-04,CP-00105,POS-000353,
GL-001454,ADVANCES_NONFUND,236893360.11,INR,2024-03-05,CP-00105,POS-000354,
GL-001455,ADVANCES_NONFUND,1409424818.87,INR,2025-04-25,CP-00106,POS-000357,
GL-001456,ADVANCES_NONFUND,1779335163.29,INR,2025-03-26,CP-00106,POS-000358,
GL-001457,ADVANCES_NONFUND,2779293076.6,INR,2026-05-01,CP-00107,POS-000362,
GL-001458,ADVANCES_NONFUND,279544060.68,INR,2025-09-17,CP-00107,POS-000363,
GL-001459,ADVANCES_NONFUND,4304404879.68,INR,2024-04-13,CP-00108,POS-000367,
GL-001460,ADVANCES_NONFUND,5321033753.8,INR,2026-03-27,CP-00108,POS-000368,
GL-001461,ADVANCES_NONFUND,4610781895.83,INR,2025-10-28,CP-00109,POS-000370,
GL-001462,ADVANCES_NONFUND,29704710813.52,INR,2024-03-02,CP-00109,POS-000371,
GL-001463,ADVANCES_NONFUND,3941568564.92,INR,2023-11-17,CP-00110,POS-000373,
GL-001464,ADVANCES_NONFUND,7662286304.74,INR,2025-04-02,CP-00110,POS-000374,
GL-001465,ADVANCES_NONFUND,5333548947.81,INR,2025-04-11,CP-00111,POS-000377,
GL-001466,ADVANCES_NONFUND,5176722813.97,INR,2024-12-20,CP-00111,POS-000378,
GL-001467,ADVANCES_NONFUND,4665287421.79,INR,2024-03-09,CP-00112,POS-000382,
GL-001468,ADVANCES_NONFUND,8986922413.64,INR,2025-02-02,CP-00113,POS-000385,
GL-001469,ADVANCES_NONFUND,7095554835.34,INR,2025-12-23,CP-00114,POS-000387,
GL-001470,ADVANCES_NONFUND,674538802.95,INR,2025-03-15,CP-00115,POS-000391,
GL-001471,ADVANCES_NONFUND,137518379.06,INR,2025-09-25,CP-00115,POS-000392,
